timestamp_iso,metric_name,value_ms
2025-08-05T19:22:01.151Z,key_generation,103.35080000000002
2025-08-05T19:22:10.433Z,ntru_decapsulation,5.506600000000617
2025-08-05T19:22:10.433Z,end_to_end_latency,4063.6630000000005
2025-08-05T19:22:15.433Z,ntru_decapsulation,3.968399999999747
2025-08-05T19:22:15.433Z,end_to_end_latency,4062.6571999999996
2025-08-05T19:22:20.452Z,ntru_decapsulation,3.9145000000025902
2025-08-05T19:22:20.452Z,end_to_end_latency,4062.589600000001
2025-08-05T19:22:25.458Z,ntru_decapsulation,4.033999999999651
2025-08-05T19:22:25.458Z,end_to_end_latency,4062.557100000002
2025-08-05T19:22:30.469Z,ntru_decapsulation,3.9866000000001804
2025-08-05T19:22:30.469Z,end_to_end_latency,4062.4431000000004
2025-08-05T19:22:35.480Z,ntru_decapsulation,3.9439000000056694
2025-08-05T19:22:35.480Z,end_to_end_latency,4062.4971000000005
2025-08-05T19:22:44.788Z,ntru_decapsulation,4.375
2025-08-05T19:22:44.788Z,end_to_end_latency,38414.9294
2025-08-05T19:22:49.793Z,ntru_decapsulation,3.9840000000040163
2025-08-05T19:22:49.793Z,end_to_end_latency,38414.7163
2025-08-05T19:22:54.794Z,ntru_decapsulation,3.981499999994412
2025-08-05T19:22:54.794Z,end_to_end_latency,38414.3829
2025-08-05T19:22:59.799Z,ntru_decapsulation,3.883400000006077
2025-08-05T19:22:59.799Z,end_to_end_latency,38414.302599999995
2025-08-05T19:23:04.811Z,ntru_decapsulation,4.973200000000361
2025-08-05T19:23:04.811Z,end_to_end_latency,38414.491299999994
2025-08-05T19:23:09.820Z,ntru_decapsulation,4.16830000000482
2025-08-05T19:23:09.820Z,end_to_end_latency,38414.7596
2025-08-05T19:23:14.830Z,ntru_decapsulation,4.049799999993411
2025-08-05T19:23:14.830Z,end_to_end_latency,38414.426900000006
2025-08-05T19:23:19.842Z,ntru_decapsulation,4.26600000000326
2025-08-05T19:23:19.842Z,end_to_end_latency,38414.74710000001
2025-08-05T19:23:24.844Z,ntru_decapsulation,4.166499999992084
2025-08-05T19:23:24.844Z,end_to_end_latency,38414.409400000004
2025-08-05T19:23:29.858Z,ntru_decapsulation,4.10229999999865
2025-08-05T19:23:29.858Z,end_to_end_latency,38414.4596
2025-08-05T19:23:34.877Z,ntru_decapsulation,5.0270999999920605
2025-08-05T19:23:34.877Z,end_to_end_latency,38414.79869999999
2025-08-05T19:23:39.877Z,ntru_decapsulation,4.316600000005565
2025-08-05T19:23:39.877Z,end_to_end_latency,38414.646700000005
2025-08-05T19:23:44.874Z,ntru_decapsulation,4.53859999999986
2025-08-05T19:23:44.874Z,end_to_end_latency,38414.375199999995
2025-08-05T19:23:49.882Z,ntru_decapsulation,4.161800000001676
2025-08-05T19:23:49.882Z,end_to_end_latency,38414.57399999999
2025-08-05T19:23:54.886Z,ntru_decapsulation,3.92259999999078
2025-08-05T19:23:54.886Z,end_to_end_latency,38414.24470000001
2025-08-05T19:23:59.899Z,ntru_decapsulation,4.157999999995809
2025-08-05T19:23:59.899Z,end_to_end_latency,38414.3845
2025-08-05T19:24:08.001Z,ntru_decapsulation,4.168600000004517
2025-08-05T19:24:08.001Z,end_to_end_latency,121616.6899
2025-08-05T19:24:12.955Z,ntru_decapsulation,3.872000000003027
2025-08-05T19:24:12.955Z,end_to_end_latency,121562.881
2025-08-05T19:24:17.963Z,ntru_decapsulation,3.9098999999987427
2025-08-05T19:24:17.963Z,end_to_end_latency,121562.58080000001
2025-08-05T19:24:22.966Z,ntru_decapsulation,3.9486999999789987
2025-08-05T19:24:22.966Z,end_to_end_latency,121562.6529
2025-08-05T19:24:27.977Z,ntru_decapsulation,3.8698999999905936
2025-08-05T19:24:27.977Z,end_to_end_latency,121562.98499999999
2025-08-05T19:24:32.983Z,ntru_decapsulation,3.934899999992922
2025-08-05T19:24:32.983Z,end_to_end_latency,121562.4041
2025-08-05T19:24:37.997Z,ntru_decapsulation,3.872799999982817
2025-08-05T19:24:37.997Z,end_to_end_latency,121562.56880000001
2025-08-05T19:24:43.003Z,ntru_decapsulation,3.9587999999930616
2025-08-05T19:24:43.003Z,end_to_end_latency,121562.567
2025-08-05T19:24:48.022Z,ntru_decapsulation,4.766700000007404
2025-08-05T19:24:48.022Z,end_to_end_latency,121567.22839999999
2025-08-05T19:24:53.021Z,ntru_decapsulation,3.878900000010617
2025-08-05T19:24:53.021Z,end_to_end_latency,121563.0648
2025-08-05T19:24:58.031Z,ntru_decapsulation,3.922099999996135
2025-08-05T19:24:58.031Z,end_to_end_latency,121562.3037
2025-08-05T19:25:03.044Z,ntru_decapsulation,3.9513000000151806
2025-08-05T19:25:03.044Z,end_to_end_latency,121562.3506
2025-08-05T19:25:08.054Z,ntru_decapsulation,3.889100000000326
2025-08-05T19:25:08.054Z,end_to_end_latency,121562.6389
2025-08-05T19:25:13.068Z,ntru_decapsulation,3.9755000000004657
2025-08-05T19:25:13.068Z,end_to_end_latency,121562.41829999999
2025-08-05T19:25:18.071Z,ntru_decapsulation,3.998200000001816
2025-08-05T19:25:18.071Z,end_to_end_latency,121562.47529999999
2025-08-05T19:25:23.073Z,ntru_decapsulation,3.901899999997113
2025-08-05T19:25:23.073Z,end_to_end_latency,121562.4271
2025-08-05T19:25:28.085Z,ntru_decapsulation,3.9472999999998137
2025-08-05T19:25:28.085Z,end_to_end_latency,121562.3085
2025-08-05T19:25:33.103Z,ntru_decapsulation,4.025999999983469
2025-08-05T19:25:33.103Z,end_to_end_latency,121562.52059999999
2025-08-05T19:25:38.097Z,ntru_decapsulation,4.31960000001709
2025-08-05T19:25:38.097Z,end_to_end_latency,121562.50460000001
2025-08-05T19:25:43.112Z,ntru_decapsulation,4.319799999997485
2025-08-05T19:25:43.112Z,end_to_end_latency,121562.37770000001
2025-08-05T19:25:48.122Z,ntru_decapsulation,3.9940000000060536
2025-08-05T19:25:48.122Z,end_to_end_latency,121562.7753
2025-08-05T19:25:53.123Z,ntru_decapsulation,3.997799999982817
2025-08-05T19:25:53.123Z,end_to_end_latency,121562.4748
2025-08-05T19:25:58.157Z,ntru_decapsulation,5.385600000008708
2025-08-05T19:25:58.157Z,end_to_end_latency,121563.50930000002
2025-08-05T19:26:03.151Z,ntru_decapsulation,4.145199999999022
2025-08-05T19:26:03.151Z,end_to_end_latency,121562.53730000001
2025-08-05T19:26:08.166Z,ntru_decapsulation,4.039300000004005
2025-08-05T19:26:08.166Z,end_to_end_latency,121562.47750000001
2025-08-05T19:26:13.178Z,ntru_decapsulation,3.9267999999865424
2025-08-05T19:26:13.178Z,end_to_end_latency,121562.37260000002
2025-08-05T19:26:18.184Z,ntru_decapsulation,4.090300000010757
2025-08-05T19:26:18.184Z,end_to_end_latency,121562.41260000001
2025-08-05T19:26:23.191Z,ntru_decapsulation,3.8726000000024214
2025-08-05T19:26:23.191Z,end_to_end_latency,121562.32660000003
timestamp_iso,metric_name,value
2025-08-05T19:26:33.941Z,ntru_decapsulation_duration_ms,7.628500000000031
2025-08-05T19:26:33.941Z,end_to_end_latency_ms,-3732.501
2025-08-05T19:26:33.941Z,decryption_event,NA
2025-08-05T19:26:38.949Z,ntru_decapsulation_duration_ms,3.973300000000563
2025-08-05T19:26:38.949Z,end_to_end_latency_ms,-3733.0903000000008
2025-08-05T19:26:38.949Z,decryption_event,NA
2025-08-05T19:26:43.955Z,ntru_decapsulation_duration_ms,4.059899999998379
2025-08-05T19:26:43.955Z,end_to_end_latency_ms,-3733.16
2025-08-05T19:26:43.955Z,decryption_event,NA
2025-08-05T19:26:48.964Z,ntru_decapsulation_duration_ms,4.272000000000844
2025-08-05T19:26:48.964Z,end_to_end_latency_ms,-3733.0023999999976
2025-08-05T19:26:48.964Z,decryption_event,NA
2025-08-05T19:26:53.971Z,ntru_decapsulation_duration_ms,3.9061000000001513
2025-08-05T19:26:53.971Z,end_to_end_latency_ms,-3733.412199999999
2025-08-05T19:26:53.971Z,decryption_event,NA
2025-08-05T19:26:58.981Z,ntru_decapsulation_duration_ms,4.07760000000053
2025-08-05T19:26:58.981Z,end_to_end_latency_ms,-3733.3168000000005
2025-08-05T19:26:58.981Z,decryption_event,NA
timestamp_iso,metric_name,value_ms
2025-08-05T19:27:14.443Z,ntru_decapsulation,7.803200000000288
2025-08-05T19:27:14.443Z,end_to_end_latency,4588.357899999999
2025-08-05T19:27:19.419Z,ntru_decapsulation,3.9914000000007945
2025-08-05T19:27:19.419Z,end_to_end_latency,4572.2052
2025-08-05T19:27:24.429Z,ntru_decapsulation,4.183199999999488
2025-08-05T19:27:24.429Z,end_to_end_latency,4572.023799999999
2025-08-05T19:27:29.434Z,ntru_decapsulation,3.9918000000034226
2025-08-05T19:27:29.434Z,end_to_end_latency,4572.233
2025-08-05T19:27:34.441Z,ntru_decapsulation,4.012399999999616
2025-08-05T19:27:34.441Z,end_to_end_latency,4571.968099999998
2025-08-05T19:27:39.445Z,ntru_decapsulation,3.9862000000066473
2025-08-05T19:27:39.445Z,end_to_end_latency,4571.965899999999
2025-08-05T19:27:44.454Z,ntru_decapsulation,4.025800000003073
2025-08-05T19:27:44.454Z,end_to_end_latency,4572.257799999999
2025-08-05T19:27:49.453Z,ntru_decapsulation,4.020199999999022
2025-08-05T19:27:49.453Z,end_to_end_latency,4572.063499999997
2025-08-05T19:27:54.464Z,ntru_decapsulation,4.280899999997928
2025-08-05T19:27:54.464Z,end_to_end_latency,4572.228599999995
2025-08-05T19:27:59.474Z,ntru_decapsulation,3.886399999995774
2025-08-05T19:27:59.474Z,end_to_end_latency,4572.1682
2025-08-05T19:28:04.475Z,ntru_decapsulation,3.9495999999999185
2025-08-05T19:28:04.475Z,end_to_end_latency,4571.947
2025-08-05T19:28:09.488Z,ntru_decapsulation,3.961699999999837
2025-08-05T19:28:09.488Z,end_to_end_latency,4571.979500000001
2025-08-05T19:28:14.493Z,ntru_decapsulation,3.9090999999898486
2025-08-05T19:28:14.493Z,end_to_end_latency,4571.871299999999
2025-08-05T19:28:19.501Z,ntru_decapsulation,4.119900000005146
2025-08-05T19:28:19.501Z,end_to_end_latency,4572.823100000009
2025-08-05T19:28:24.513Z,ntru_decapsulation,4.915399999998044
2025-08-05T19:28:24.513Z,end_to_end_latency,4572.284499999994
2025-08-05T19:28:29.519Z,ntru_decapsulation,4.0657999999966705
2025-08-05T19:28:29.519Z,end_to_end_latency,4572.205199999997
2025-08-05T19:28:34.531Z,ntru_decapsulation,4.743499999996857
2025-08-05T19:28:34.531Z,end_to_end_latency,4572.0055999999895
2025-08-05T19:28:39.541Z,ntru_decapsulation,3.9751000000105705
2025-08-05T19:28:39.541Z,end_to_end_latency,4572.015400000004
2025-08-05T19:28:44.550Z,ntru_decapsulation,4.0570000000006985
2025-08-05T19:28:44.550Z,end_to_end_latency,4571.808700000009
2025-08-05T19:28:49.560Z,ntru_decapsulation,3.9615000000048894
2025-08-05T19:28:49.560Z,end_to_end_latency,4572.050799999997
2025-08-05T19:28:54.577Z,ntru_decapsulation,4.069199999998091
2025-08-05T19:28:54.577Z,end_to_end_latency,4571.851899999994
2025-08-05T19:28:59.585Z,ntru_decapsulation,3.938399999999092
2025-08-05T19:28:59.585Z,end_to_end_latency,4571.881699999998
2025-08-05T19:29:04.586Z,ntru_decapsulation,3.9711999999999534
2025-08-05T19:29:04.586Z,end_to_end_latency,4571.998399999997
2025-08-05T19:29:09.597Z,ntru_decapsulation,3.8817999999882886
2025-08-05T19:29:09.597Z,end_to_end_latency,4571.8417000000045
2025-08-05T19:29:14.603Z,ntru_decapsulation,3.9303000000072643
2025-08-05T19:29:14.603Z,end_to_end_latency,4571.974199999997
2025-08-05T19:29:19.604Z,ntru_decapsulation,4.018199999991339
2025-08-05T19:29:19.604Z,end_to_end_latency,4571.852299999984
2025-08-05T19:29:24.619Z,ntru_decapsulation,3.8941000000049826
2025-08-05T19:29:24.619Z,end_to_end_latency,4572.0829000000085
2025-08-05T19:29:29.632Z,ntru_decapsulation,3.974900000001071
2025-08-05T19:29:29.632Z,end_to_end_latency,4571.888200000016
2025-08-05T19:29:34.637Z,ntru_decapsulation,3.940199999982724
