timestamp_iso,metric_name,value_ms
2025-08-05T19:34:30.120Z,ntru_encapsulation,15.163100000005215
2025-08-05T19:34:35.125Z,ntru_encapsulation,13.666800000006333
2025-08-05T19:34:40.147Z,ntru_encapsulation,23.866700000013225
2025-08-05T19:34:45.139Z,ntru_encapsulation,14.149700000009034
2025-08-05T19:34:50.163Z,ntru_encapsulation,30.666599999996834
2025-08-05T19:34:55.150Z,ntru_encapsulation,13.92249999998603
2025-08-05T19:35:00.162Z,ntru_encapsulation,16.951099999947473
2025-08-05T19:35:05.174Z,ntru_encapsulation,17.01420000003418
2025-08-05T19:35:10.186Z,ntru_encapsulation,17.1587999999756
2025-08-05T19:35:15.191Z,ntru_encapsulation,17.726100000028964
2025-08-05T19:35:20.200Z,ntru_encapsulation,16.89509999996517
2025-08-05T19:35:25.218Z,ntru_encapsulation,21.50079999997979
2025-08-05T19:35:30.219Z,ntru_encapsulation,16.4087999999756
timestamp_iso,metric_name,value_ms
timestamp_iso,metric_name,value_ms
2025-08-05T19:35:47.269Z,blockchain_read_latency,26.56479999999999
2025-08-05T19:35:52.351Z,ntru_encapsulation,20.814899999999398
2025-08-05T19:35:57.356Z,ntru_encapsulation,15.670500000000175
2025-08-05T19:36:02.356Z,ntru_encapsulation,13.45509999999922
2025-08-05T19:36:07.364Z,ntru_encapsulation,13.26510000000053
2025-08-05T19:36:12.369Z,ntru_encapsulation,17.863799999999173
2025-08-05T19:36:17.383Z,ntru_encapsulation,18.131199999999808
2025-08-05T19:36:22.394Z,ntru_encapsulation,17.229299999999057
2025-08-05T19:36:27.408Z,ntru_encapsulation,16.674400000003516
2025-08-05T19:36:32.412Z,ntru_encapsulation,16.581200000000536
2025-08-05T19:36:37.416Z,ntru_encapsulation,16.82510000000184
2025-08-05T19:36:42.425Z,ntru_encapsulation,17.43959999999788
2025-08-05T19:36:47.426Z,ntru_encapsulation,17.002499999995052
2025-08-05T19:36:52.438Z,ntru_encapsulation,16.779799999989336
2025-08-05T19:36:57.445Z,ntru_encapsulation,16.155899999997928
2025-08-05T19:37:02.460Z,ntru_encapsulation,18.73649999999907
2025-08-05T19:37:07.460Z,ntru_encapsulation,18.027000000001863
timestamp_iso,metric_name,value_ms
timestamp_iso,metric_name,value_ms
2025-08-05T19:40:20.431Z,blockchain_read_latency,29.65530000000001
2025-08-05T19:40:25.515Z,ntru_encapsulation,18.108000000000175
2025-08-05T19:40:30.519Z,ntru_encapsulation,15.453200000001743
2025-08-05T19:40:35.534Z,ntru_encapsulation,17.353300000000672
2025-08-05T19:40:40.535Z,ntru_encapsulation,14.289300000000367
2025-08-05T19:40:45.543Z,ntru_encapsulation,16.994800000000396
2025-08-05T19:40:50.549Z,ntru_encapsulation,18.507900000000518
2025-08-05T19:40:55.556Z,ntru_encapsulation,17.676500000001397
2025-08-05T19:41:00.569Z,ntru_encapsulation,18.38699999999517
timestamp_iso,metric_name,value_ms
